% MSE
(0,1303.7222764990595)

(1,838.1095083438063)

(2,627.3907169147409)

(3,513.9249484180344)

(4,441.0670158640305)

(5,388.69279209740574)

(6,349.04367296570496)

(7,318.4184763296159)

(8,294.54631534298227)

(9,275.802474200966)

(10,260.9620410126834)

(11,249.09597137332224)

(12,239.50476168605738)

(13,231.66607878886896)

(14,225.19190549441794)

(15,219.79420567571032)

(16,215.25827225764928)

(17,211.42266351877885)

(18,208.1644892835405)

(19,205.38882628472015)

(20,203.02117936847534)

(21,201.00210762708718)

(22,199.2833530218128)

(23,197.82500774232668)

(24,196.5934151042616)

(25,195.5596110602153)

(26,194.69818364315825)

(27,193.98646585728687)

(28,193.40399517618846)

(29,192.93217996080347)

(30,192.5541169297924)

(31,192.2545083484745)

(32,192.01963434977586)

(33,191.83734459581993)

(34,191.6970433473364)

(35,191.58965176171208)

(36,191.50753991551628)

(37,191.44442802236742)

(38,191.39526133055188)

(39,191.35606626330565)

(40,191.32379672652934)

(41,191.29617947797234)

(42,191.27156639517057)

(43,191.24879976452743)

(44,191.2270946835311)

(45,191.2059406197088)

(46,191.18502233936724)

(47,191.16415896801487)

(48,191.14325895400242)

(49,191.12228818258993)

(50,191.1012483720592)

(51,191.08016307830266)

(52,191.0590690244296)

(53,191.03801094795074)

(54,191.01703863242753)

(55,190.9962052055883)

(56,190.9755661199654)

(57,190.95517869602722)

(58,190.93511120764796)

(59,190.91586311244924)

(60,190.9134142426232)

(61,190.90336146049984)

(62,190.89686669469515)

(63,190.89177937747257)

(64,190.8875009962555)

(65,190.8841030861941)

(66,190.88234578285912)

(67,190.87631496427173)

(68,190.87182548658936)

(69,190.86849223589525)

(70,190.86677539693608)

(71,190.8600820787392)

(72,190.85533337858266)

(73,190.851645823852)

(74,190.84900411277997)

(75,190.84816446160357)

(76,190.84228238454574)

(77,190.83819844993096)

(78,190.83535722470342)

(79,190.83410715246336)

(80,190.8277907283983)

% MSE_test


% MSSE
(0,1145.84)(1,979.8646376183435)(2,632.3946577348535)(3,485.54250272345706)(4,329.5637106666153)(5,307.4080213786069)(6,350.68657192944505)(7,247.70501269950918)(8,153.68080956704785)(9,168.25456475896746)(10,66.98492910903119)(11,129.26424947441646)(12,102.01512935245222)(13,73.31381872495403)(14,75.44160557313003)(15,85.44183730384547)(16,46.498609753806285)(17,35.19357059228278)(18,27.741913826667286)(19,37.129619933809025)(20,26.506889936982834)(21,22.88169856214932)(22,24.366808366686886)(23,22.81584549734573)(24,23.624873142030506)(25,18.260337205769495)(26,16.399913481130945)(27,12.360911055911522)(28,10.900978881561187)(29,7.128443450943044)(30,9.06994629779128)(31,7.18688715291175)(32,6.715479084639921)(33,8.78106023757854)(34,6.224548913196417)(35,6.81355317055465)(36,7.243235286081017)(37,3.74927524484543)(38,2.260031237892975)(39,3.8696195774012834)(40,3.5262468985201774)(41,7.948368458127685)(42,2.5313970603170213)(43,4.326790269666417)(44,5.031548552379962)(45,5.319288790170423)(46,4.094394032523827)(47,3.489309432862629)(48,5.503088561716478)(49,3.681707346454701)(50,3.851011318030777)(51,2.9383268689302464)(52,4.844706237550358)(53,2.8538843375672758)(54,1.4247871709529474)(55,4.049331272622791)(56,4.769489914224247)(57,3.6539928995022724)(58,4.057651539419647)(59,4.725400085911513)(60,4.615861623444112)(61,3.6291256828524543)(62,4.54978010452412)(63,3.8308003130398505)(64,4.209184593514291)(65,3.638004569289304)(66,3.887662841332712)(67,3.005525362800707)(68,3.8103698685067964)(69,4.495907031630303)(70,5.085078110789101)(71,3.7273619018977433)(72,3.2488599182212403)(73,3.731708084130038)(74,3.2423534451732796)(75,4.063344625937827)(76,3.627006565783118)(77,3.234282515368057)(78,7.104805947129832)(79,3.4182845652395684)(80,2.3240873110783817)
