% MSE
(0,4300.853873666577)

(1,2606.8273405964487)

(2,1981.258526575596)

(3,1619.6169519302316)

(4,1377.4148168398)

(5,1207.0213621635305)

(6,1084.0323408127972)

(7,993.4185714562775)

(8,925.3868902380077)

(9,873.4764245474782)

(10,833.4892530008015)

(11,802.9768742059497)

(12,781.463065670832)

(13,772.5467315593567)

(14,764.2515337457778)

(15,743.8100823499592)

(16,730.6758370736841)

(17,721.489147171127)

(18,715.5399575987158)

(19,713.8105346943053)

(20,702.1480966857929)

(21,694.8864948236819)

(22,690.3186019762979)

(23,688.5129862273444)

(24,679.0774518787696)

(25,673.3363158078096)

(26,669.3712523952266)

(27,666.7428897453901)

(28,665.8416598713887)

(29,660.1949004007752)

(30,656.5728479731995)

(31,654.0891193890714)

(32,652.6897110231721)

(33,648.2403302927104)

(34,645.3478383999169)

(35,643.1567182745114)

(36,641.4511356494382)

(37,640.3347001534196)

(38,640.3131545926752)

(39,637.7856038328097)

(40,636.1956404621524)

(41,635.4242377484694)

(42,632.2318918826162)

(43,630.2785225240945)

(44,628.8524284944665)

(45,627.7612912467048)

(46,627.0465779130212)

(47,627.005727424965)

(48,625.3151109899098)

(49,624.2341639084368)

(50,623.6411298540207)

(51,621.6440161965382)

(52,620.4088089098607)

(53,619.4826694054776)

(54,618.738165536959)

(55,618.181564103592)

(56,617.9458344179528)

(57,616.9198352419238)

(58,616.2004567672592)

(59,615.7064821612087)

(60,615.5081580493442)

(61,614.444577175437)

(62,613.7397963617285)

(63,613.2317818269938)

(64,612.9096655051669)

(65,612.8864584462073)

(66,612.0467169856205)

(67,611.5115504946284)

(68,611.1826255475755)

(69,611.1031782246193)

(70,610.2556587577674)

(71,609.7296201174901)

(72,609.369130332263)

(73,609.1517485626434)

(74,609.1499294896764)

(75,608.5295732442019)

(76,608.1429646133616)

(77,607.9028436217949)

(78,607.8257193336124)

(79,607.2420654720835)

(80,606.8800854794155)

% MSE_test


% MSSE
(0,4567.01)(1,2085.108060344213)(2,1464.497694900311)(3,1124.4270507386707)(4,784.5944126198996)(5,845.4389891689702)(6,568.565468558027)(7,588.0799898820668)(8,401.2419408177201)(9,314.9152773619645)(10,299.03650630189026)(11,211.3333724046272)(12,181.23012309392135)(13,195.62925569394977)(14,205.16565269427826)(15,203.80387191443216)(16,149.11631747231624)(17,162.62910508254697)(18,156.38516865594877)(19,180.3120580396947)(20,151.6975475513853)(21,165.41254984781278)(22,106.74823545018329)(23,121.64576812013195)(24,94.24106491010501)(25,105.88441007764655)(26,92.73196774702859)(27,115.82861789789453)(28,89.87822165656999)(29,67.40003725359955)(30,83.28116959704298)(31,88.30515148675106)(32,79.10957351229627)(33,77.93602767752085)(34,75.24780779638292)(35,62.646164819182175)(36,79.03812608140296)(37,95.85250256195435)(38,67.69713897236518)(39,106.61346129292359)(40,53.68154417521762)(41,68.19343819182937)(42,53.48477397232403)(43,52.68302681572648)(44,51.621147242659134)(45,94.97200654525489)(46,64.75872440716218)(47,59.947185593900116)(48,58.91907099246697)(49,48.507887265157215)(50,44.8287868436266)(51,67.00852396037659)(52,42.13986717137125)(53,45.684352885361506)(54,56.059807066573484)(55,54.10979686332809)(56,58.95890997123944)(57,44.7882263718153)(58,41.410416360348115)(59,48.5608015082953)(60,42.45574035148544)(61,49.93533950779929)(62,36.06412658860714)(63,51.9882156665069)(64,46.98827986041088)(65,46.80742112147577)(66,35.6649134746068)(67,38.6706500515917)(68,42.36430871261506)(69,49.69025792211526)(70,36.843380513258644)(71,45.38014603469866)(72,50.456334030485586)(73,39.654115192985785)(74,47.98941737208925)(75,44.052456215405066)(76,42.23471911715731)(77,55.077176561754165)(78,41.14119155405685)(79,49.53708030905514)(80,32.06143410099814)
