% MSE
(0,1868.745361967378)

(1,826.3065244333038)

(2,714.0534640476131)

(3,621.7106469866427)

(4,545.7507413009535)

(5,483.36599206460244)

(6,432.2096582664121)

(7,390.32836915638404)

(8,356.0992892260525)

(9,328.1741268877398)

(10,305.4311613579397)

(11,286.93550253613734)

(12,271.9070419507314)

(13,259.6950479316618)

(14,249.75811044935264)

(15,241.64811915185558)

(16,234.99710500817054)

(17,229.50602303168043)

(18,224.93483447698793)

(19,221.09350834206546)

(20,217.8337695856362)

(21,215.041560620396)

(22,212.6302553507618)

(23,210.5346842003372)

(24,208.70601196978305)

(25,207.1074755170743)

(26,205.71094925346242)

(27,204.4942726262483)

(28,203.43924983456006)

(29,202.53021914773495)

(30,201.7530864043796)

(31,201.09472456795874)

(32,200.54268652552176)

(33,200.08571654902107)

(34,199.72425091789702)

(35,199.66103290426759)

(36,199.47865686301793)

(37,199.36122038904807)

(38,199.27673616211104)

(39,199.2184035778542)

(40,199.19415334419293)

(41,199.08718615449808)

(42,199.01828589980232)

(43,198.97205052947666)

(44,198.94813446888566)

(45,198.86722662864048)

(46,198.816640617513)

(47,198.7806307196768)

(48,198.75536416877173)

(49,198.7431845870788)

(50,198.69914890478998)

(51,198.67049961271482)

(52,198.6505005579831)

(53,198.63839820566974)

(54,198.6379630667553)

(55,198.60857046588754)

(56,198.59104085742808)

(57,198.58144765729344)

(58,198.58091390526292)

(59,198.55440834825345)

(60,198.53948311238562)

(61,198.53055775276135)

(62,198.52665065378542)

(63,198.5093319613772)

(64,198.49943075978518)

(65,198.49274517091982)

(66,198.48810586518604)

(67,198.485625842513)

(68,198.47777636029284)

(69,198.4727322324771)

(70,198.46910396163588)

(71,198.46659111663334)

(72,198.46552225908016)

(73,198.4609506313765)

(74,198.4579999968928)

(75,198.45600891137036)

(76,198.45495554735018)

(77,198.45152475069744)

(78,198.44937124178276)

(79,198.44782958489228)

(80,198.44673622098878)

% MSE_test


% MSSE
(0,1034.47)(1,746.1719761928514)(2,108.82264734705659)(3,538.0279077174304)(4,371.7754778539115)(5,356.5894099230209)(6,320.583765168977)(7,249.34788874350627)(8,189.83966811188307)(9,169.0931320943003)(10,127.99250884355023)(11,137.80186195042862)(12,107.86842604192407)(13,92.84528137070711)(14,76.87910713121133)(15,63.51061743591942)(16,52.162107469276364)(17,43.681700073333275)(18,41.732942022976395)(19,34.409054971401105)(20,30.53013264467742)(21,21.73331632921863)(22,24.35725386699518)(23,24.249939524306928)(24,18.751319062879926)(25,13.651501491063794)(26,13.930721434136316)(27,12.089147325150755)(28,9.928044811897724)(29,11.738404673519709)(30,10.38011219242665)(31,8.802501276041497)(32,6.527980143570264)(33,6.618127476125491)(34,7.312533296692614)(35,5.223338379610584)(36,8.95783186142126)(37,4.741846938932403)(38,7.595661858006549)(39,5.00924094494285)(40,8.630143659468064)(41,4.194722479056885)(42,7.505953159241629)(43,5.492932164892288)(44,8.051867047662988)(45,5.429596663231941)(46,8.064718766296854)(47,6.154287502416697)(48,6.049061927790859)(49,5.240216688758426)(50,4.835753285364233)(51,5.787402801754313)(52,6.250169059654047)(53,5.399063387834666)(54,6.075138477040614)(55,4.924363692605993)(56,4.7145174871800215)(57,5.465611973236134)(58,6.404330901392674)(59,5.3157757010978886)(60,6.161827169146614)(61,5.617846534189185)(62,6.415285914809962)(63,5.742385537911256)(64,6.82063593941386)(65,5.1124747126049215)(66,5.669071423034506)(67,4.104675616936145)(68,6.901410991746775)(69,4.456099987985371)(70,6.275397300938863)(71,6.018994943764289)(72,5.755515251022515)(73,5.724690668816449)(74,5.47283749917583)(75,6.10252973253674)(76,4.9857327531116304)(77,5.047664396808248)(78,4.839217468731307)(79,6.535974267024256)(80,6.271071797735932)
