% MSE
(0,140.95308913785686)

(1,139.8132625468806)

(2,138.63965530088882)

(3,137.43245496526268)

(4,136.1919831964491)

(5,134.91870677772596)

(6,133.61324872381755)

(7,132.27639933227556)

(8,130.90912703962653)

(9,129.5125889192704)

(10,128.08814063627895)

(11,126.63734565192841)

(12,125.16198344849383)

(13,123.66405652307658)

(14,122.1457958787688)

(15,120.60966472307742)

(16,119.05836006823662)

(17,117.49481191692122)

(18,115.92217971118926)

(19,114.34384572358445)

(20,112.76340507867569)

(21,111.18465211242032)

(22,109.61156280712538)

(23,108.04827308292897)

(24,106.49905278395877)

(25,104.96827526974265)

(26,103.46038261080805)

(27,101.97984649196252)

(28,100.53112504715122)

(29,99.11861598489344)

(30,97.74660651105556)

(31,96.41922071299233)

(32,95.14036523159444)

(33,93.91367420996394)

(34,92.74245466251233)

(35,91.62963354825229)

(36,90.57770794793036)

(37,89.58869982670787)

(38,88.66411690230471)

(39,87.80492112311767)

(40,87.01150618299633)

(41,86.28368535208834)

(42,85.6206906820969)

(43,85.02118434868635)

(44,84.48328252735594)

(45,84.00459177080955)

(46,83.58225738025325)

(47,83.21302276045877)

(48,82.89329824444083)

(49,82.6192373980903)

(50,82.38681840059697)

(51,82.1919277758705)

(52,82.03044355387134)

(53,81.89831489370486)

(54,81.79163531870499)

(55,81.70670700219989)

(56,81.64009399224615)

(57,81.5886628508403)

(58,81.54960987052084)

(59,81.52047476981241)

(60,81.49914150197058)

(61,81.48382748020413)

(62,81.47306307240923)

(63,81.46566360552957)

(64,81.46069631622191)

(65,81.45744468277944)

(66,81.45537238659415)

(67,81.45408881260197)

(68,81.45331755471211)

(69,81.4528688997933)

(70,81.45261677812074)

(71,81.45248023757689)

(72,81.45240915817442)

(73,81.45237369067978)

(74,81.45235677928233)

(75,81.45234910007179)

(76,81.45234579167618)

(77,81.45234444493033)

(78,81.45234392931434)

(79,81.4523437445941)

(80,81.4523436830262)

% MSE_test


% MSSE
(0,42.32)(1,0.0)(2,60.813968950249816)(3,59.42453063155081)(4,19.332701828563362)(5,56.535383255976086)(6,36.691496038310376)(7,71.33969498369488)(8,17.31308797272112)(9,67.12299867976245)(10,16.238497491162402)(11,78.43501593952251)(12,15.127024590673209)(13,14.559408052405306)(14,27.970180484620332)(15,13.405099170977987)(16,0.0)(17,12.232665759999803)(18,11.642732088133009)(19,11.052137119778429)(20,52.31172572955364)(21,19.7497893579095)(22,18.582781144784054)(23,34.853977732236885)(24,16.2858265364015)(25,22.744159021921387)(26,7.030670243380508)(27,45.447655747218924)(28,5.968682045255017)(29,27.304260043199825)(30,0.0)(31,4.499718800435369)(32,4.049441021764695)(33,3.621179148043528)(34,3.2161219692626677)(35,11.341157986895304)(36,2.4795131106841257)(37,6.4482534996478)(38,3.6908147372365057)(39,1.5676525437806033)(40,7.896502464869785)(41,1.0903878743798088)(42,2.670030824279266)(43,0.7141618942589971)(44,0.5618318611484472)(45,0.0)(46,1.6134343977153105)(47,0.23292740974616685)(48,0.0)(49,0.3141497543494649)(50,0.18809937801493512)(51,0.06597028185114567)(52,0.027550856541550917)(53,0.003332166251040281)(54,1.4789317023292548e-05)(55,0.002271223430066101)(56,0.017468314431734216)(57,0.036327036213407674)(58,0.058987174649003264)(59,0.04182941729462532)(60,0.1633337915809406)(61,0.20032068695585906)(62,0.0783992963611251)(63,0.26711239769163336)(64,0.1970362692325725)(65,0.10676622567397345)(66,0.3413455127064423)(67,0.11962138392465294)(68,0.24876067789389678)(69,0.25635630113226293)(70,0.0)(71,0.40024535550877316)(72,0.1351128268922566)(73,0.13635404275981977)(74,0.13723999873649972)(75,0.413569748058414)(76,0.8296459928063001)(77,0.13854937383619956)(78,0.0)(79,0.4165003206248072)(80,0.13889807234712667)
