% MSE
(0,1863.1980198019803)

(1,1259.0008072204146)

(2,854.3103757884307)

(3,583.1732110406448)

(4,401.853100064178)

(5,280.2721589655061)

(6,198.06785208566404)

(7,141.74627778596917)

(8,102.53251265985077)

(9,74.79156737275967)

(10,54.914070255432904)

(11,40.56327581309997)

(12,30.188723382624197)

(13,22.727303301545888)

(14,17.433703136716797)

(15,13.816833517829378)

(16,11.759086603910847)

(17,11.056299276458917)

(18,1234.0693069306933)

(19,768.8792826562334)

(20,535.2053586665847)

(21,384.54939912362767)

(22,282.0903087018827)

(23,211.11366277798598)

(24,161.24230750337156)

(25,125.68415900223901)

(26,99.96857869393936)

(27,81.1506063486281)

(28,67.27623326867219)

(29,57.03109182516419)

(30,49.52871925145368)

(31,44.227908145595386)

(32,41.06296928189238)

(33,39.2084916006155)

(34,14384.534653465347)

(35,3142.835674235008)

(36,1395.9289531132176)

(37,900.7175484869547)

(38,662.0553757653204)

(39,509.5957006698954)

(40,400.5141665044261)

(41,318.85460380183946)

(42,256.5997297536369)

(43,209.02264609696556)

(44,173.27360059365122)

(45,148.1311614953077)

(46,134.92751646848686)

(47,119.82917565736042)

(48,111.29954772769048)

(49,5085.6435643564355)

(50,1356.129215132277)

(51,687.0583337529015)

(52,451.9297064972103)

(53,323.47273488756474)

(54,239.24808514764754)

(55,179.93553219262535)

(56,136.67595897290147)

(57,104.46665256734074)

(58,80.23795802461163)

(59,62.08676011512222)

(60,48.98207699361977)

(61,40.918714852338276)

(62,40.07898091677804)

(63,5024.534653465346)

(64,1882.0790012239154)

(65,1238.2933100424957)

(66,950.0138289025103)

(67,754.5720541632602)

(68,603.933394874656)

(69,483.715782718762)

(70,386.9626234162301)

(71,309.14213351143513)

(72,246.87761129253693)

(73,197.5377583799642)

(74,159.1436129927485)

(75,130.5889759059798)

(76,112.64755034306593)

(77,111.77621034705365)

(78,111.57226624105805)

(79,1820.7227722772277)

(80,1116.8773352641613)

(81,838.1589539331859)

(82,649.5020374718085)

(83,503.9667260008635)

(84,388.7517983731308)

(85,297.2998592333662)

% MSE_test
