% MSE
(0,5121.1466666666665)

(1,3326.892497445924)

(2,2251.9554411711206)

(3,1565.5627155420586)

(4,1117.687712205962)

(5,824.2144551325291)

(6,634.7775912835525)

(7,521.6634152951106)

(8,478.9068624156987)

(9,401.2320577383326)

(10,359.19383133560115)

(11,349.98739586309824)

(12,269.4788818259592)

(13,226.9853033574156)

(14,203.078887168461)

(15,192.83162226780485)

(16,151.2464660850904)

(17,129.09003484404678)

(18,114.94068413183571)

(19,105.4293200341215)

(20,100.19258725517857)

(21,84.97002193347565)

(22,75.46078718179834)

(23,68.63627109679545)

(24,63.70120874436389)

(25,60.93424512589467)

(26,53.139658927673885)

(27,47.93649717409453)

(28,44.13961910191696)

(29,41.560308209702576)

(30,40.69386114328408)

(31,35.70043678325276)

(32,32.501207826931825)

(33,30.448959642422736)

(34,29.6365062656817)

(35,25.442428340665867)

(36,22.872760889876734)

(37,21.1180796920638)

(38,20.01164570025777)

(39,19.772874068922675)

(40,17.23205805943557)

(41,15.669833720027682)

(42,14.687371996286062)

(43,14.28447494036912)

(44,12.262180316407328)

(45,11.041095314143561)

(46,10.199963371270842)

(47,9.638294195281546)

(48,9.426043089017986)

(49,8.281864746349113)

(50,7.554562713342931)

(51,7.059355699307164)

(52,6.778448249753643)

(53,5.933797361162015)

(54,5.3950209097443285)

(55,4.995404996516726)

(56,4.6916339423425555)

(57,4.499074783980415)

(58,4.038521345789702)

(59,3.715691089862818)

(60,3.466106930608004)

(61,3.2794613839671536)

(62,3.1821245211174736)

(63,2.873186565504179)

(64,2.6591794997958025)

(65,2.5052262654854824)

(66,2.4159559816275777)

(67,2.15704449787243)

(68,1.9836498284779467)

(69,1.8527995836881375)

(70,1.7555827571747913)

(71,1.7032951726760208)

(72,1.5391693538968154)

(73,1.4259242439019697)

(74,1.3426533279357615)

(75,1.289204620422828)

(76,1.2838465556870178)

(77,1.1590520957639672)

(78,1.080877339612688)

(79,1.036202855075231)

(80,1.0334914374534907)

% MSE_test


% MSSE
(0,4314.44)(1,2954.770899484445)(2,2030.8929785675084)(3,1393.5975718153973)(4,998.6353856395497)(5,855.0477106796969)(6,623.7530116666131)(7,551.2587213730945)(8,429.4385446102437)(9,397.4562177168844)(10,376.03550108554015)(11,297.81215444560917)(12,345.08396769504486)(13,197.58338667052377)(14,249.31447354951854)(15,199.85814457853715)(16,165.94453719009093)(17,137.6767968501186)(18,114.38837748721997)(19,101.17707920275407)(20,81.6563846934754)(21,77.62697767753029)(22,77.99755809260817)(23,67.55781324950469)(24,75.27698518779971)(25,72.75186977968329)(26,55.62150413450734)(27,42.24309763748602)(28,44.599181458227925)(29,46.427276653417906)(30,34.850178435763716)(31,33.61396430236576)(32,43.527638885962425)(33,26.761388409172664)(34,29.668463788217274)(35,37.31828185728951)(36,15.453466568896268)(37,22.55605250093312)(38,21.124776226615865)(39,18.68039959405564)(40,17.60496570763103)(41,19.878241181493443)(42,11.21366410816388)(43,17.957293301753037)(44,13.771742604722508)(45,11.398054287151343)(46,7.8054430386872475)(47,11.478103194462301)(48,7.337984155575115)(49,5.964042588705203)(50,6.872194221279694)(51,7.0853866710675515)(52,7.888482568591868)(53,5.70759045112298)(54,5.243086746248327)(55,5.332094173303139)(56,3.8987837240074352)(57,5.242318445573326)(58,3.4542166949268367)(59,3.176917163614111)(60,3.2785432878990446)(61,3.6201718929775297)(62,2.7600712216424905)(63,2.808494469955743)(64,2.4322482508873544)(65,2.9623436621554493)(66,1.8057219208647342)(67,2.7164585464367144)(68,1.5324550897714766)(69,1.7716494082959175)(70,1.7775373002722632)(71,2.086096935514485)(72,2.204688203019959)(73,1.6069926987675143)(74,1.1722988372051957)(75,1.2494231921791412)(76,0.9840344126548414)(77,1.3507922499189917)(78,1.1110033095541108)(79,1.099232880323279)(80,1.0909658105174302)
