% MSE
(0,2611.940594059406)

(1,1093.0713954077496)

(2,693.3250429859614)

(3,445.71254430837223)

(4,291.7816638975438)

(5,195.66607461084322)

(6,135.1205288509007)

(7,96.38266745386716)

(8,70.97820714151885)

(9,53.73266749307593)

(10,41.52527569718679)

(11,32.5013808297377)

(12,25.57307001214091)

(13,20.104817014954694)

(14,15.71952339508927)

(15,12.182678040277171)

(16,9.33615067442087)

(17,7.062367338771069)

(18,5.266163028285788)

(19,3.8662893902057385)

(20,2.791796482010225)

(21,1.9806257467900397)

(22,1.379042544365659)

(23,0.941266684005347)

(24,0.629041554817838)

(25,0.41106743635739645)

(26,0.26230731048052097)

(27,0.16321021624178325)

(28,0.09894686536015644)

(29,0.0591732790970748)

(30,0.043762827589802204)

(31,0.042365830683124)

(32,3315.09900990099)

(33,1410.4349783995165)

(34,909.5998785256054)

(35,580.4623258917677)

(36,366.81231155847064)

(37,230.1807837234818)

(38,144.07115464683034)

(39,90.5072266141311)

(40,57.51427494781933)

(41,37.28080090535748)

(42,24.82685768604607)

(43,17.05312700288251)

(44,12.076183900476241)

(45,8.776269237275535)

(46,6.499187471145728)

(47,4.866431279325939)

(48,3.6584583131809447)

(49,2.745413127154018)

(50,2.047353438209463)

(51,1.5120901353827452)

(52,1.103152177547734)

(53,0.7933786859815514)

(54,0.5615468222065538)

(55,0.3905918950253856)

(56,0.2666364984816468)

(57,0.17841378780021766)

(58,0.11687261408471379)

(59,0.07486775766453835)

(60,0.046950821442714834)

(61,0.02986542399616732)

(62,0.02661200433402279)

(63,0.02061639288692277)

(64,3176.6831683168316)

(65,566.8834376361859)

(66,435.279548464841)

(67,344.06727914789076)

(68,276.84622724814494)

(69,225.30920174880333)

(70,184.54230196582867)

(71,151.5498725513094)

(72,124.4286521043083)

(73,101.91054314261339)

(74,83.1098522295169)

(75,67.38057159761429)

(76,54.23241905061701)

(77,43.27905179424856)

(78,34.20495698654087)

(79,26.74399834441797)

(80,20.6656645300993)

(81,15.766529672118343)

(82,11.865204186923204)

% MSE_test
