% MSE
(0,56.426666666666655)

(1,55.22931787851851)

(2,53.99910912367438)

(3,52.7365180242795)

(4,51.44217787574919)

(5,50.11688856195103)

(6,48.761627261068355)

(7,47.37755877866142)

(8,45.96604532277559)

(9,44.52865551386144)

(10,43.0671724002347)

(11,41.58360022839772)

(12,40.08016969747539)

(13,38.55934140912561)

(14,37.023807209543854)

(15,35.47648910970498)

(16,33.92053546501476)

(17,32.35931409743805)

(18,30.796402053374234)

(19,29.23557171056947)

(20,27.680772978691202)

(21,26.136111382289787)

(22,24.605821873031932)

(23,23.09423829136852)

(24,21.605758486888917)

(25,20.14480521171956)

(26,18.71578302201656)

(27,17.323031557664095)

(28,15.970775717581322)

(29,14.663073404350076)

(30,13.403761672826528)

(31,12.19640227737656)

(32,11.04422776452535)

(33,9.950089394123102)

(34,8.916408283609865)

(35,7.945131246941729)

(36,7.03769283230048)

(37,6.194985041257559)

(38,5.417336128040031)

(39,4.704499724243913)

(40,4.0556553077954485)

(41,3.469420734874206)

(42,2.9438771840921003)

(43,2.476606432881037)

(44,2.0647399118066785)

(45,1.7050184840649654)

(46,1.3938614005593737)

(47,1.1274424156202425)

(48,0.9017706469228997)

(49,0.7127734578867269)

(50,0.5563784614697579)

(51,0.428591714666424)

(52,0.3255693080903905)

(53,0.24367985802533318)

(54,0.17955586887036118)

(55,0.13013252721950824)

(56,0.09267317650023572)

(57,0.06478145361650078)

(58,0.044400789873079244)

(59,0.029802629614880248)

(60,0.019565248373593858)

(61,0.012545415913195766)

(62,0.007845322955045952)

(63,0.0047771680756444855)

(64,0.0028275987072502538)

(65,0.0016238515627490947)

(66,0.0009029914008150337)

(67,0.00048515823086122984)

(68,0.0002512565175611787)

(69,0.00012510225593499803)

(70,5.9717726086555685e-05)

(71,2.724529741886089e-05)

(72,1.1840161280484509e-05)

(73,4.8829047355057475e-06)

(74,1.9030809657462467e-06)

(75,6.977483045458175e-07)

(76,2.394279316804426e-07)

(77,7.645138148358876e-08)

(78,2.2568822091456733e-08)

(79,6.11420982340268e-09)

(80,1.5073411211057187e-09)

% MSE_test


% MSSE
(0,42.32)(1,62.132982613333326)(2,40.49933184275578)(3,19.776194259104816)(4,96.4540835170298)(5,37.587666421463275)(6,36.571220445801266)(7,0.0)(8,86.18633498020426)(9,16.698245817698044)(10,16.15018965008802)(11,31.187700171298307)(12,15.03006363655328)(13,28.919506056844206)(14,41.65178311073685)(15,53.21473366455747)(16,12.720200799380533)(17,0.0)(18,23.097301540030674)(19,21.926678782927112)(20,31.140869601027617)(21,9.801041768358672)(22,46.13591601193487)(23,8.660339359263197)(24,16.204318865166687)(25,22.662905863184506)(26,21.055255899768635)(27,25.984547336496153)(28,11.97808178818599)(29,10.99730505326256)(30,10.0528212546199)(31,0.0)(32,16.566341646788032)(33,0.0)(34,3.3436531063537007)(35,11.917696870412595)(36,5.278269624225365)(37,2.3231193904715854)(38,0.0)(39,3.528374793182936)(40,6.083482961693177)(41,1.301032775577828)(42,1.1039539440345387)(43,1.857454824660779)(44,0.7742774669275058)(45,1.9181457945730858)(46,0.522698025209765)(47,0.0)(48,0.6763279851921746)(49,0.8018701401225685)(50,0.6259257691534781)(51,0.6428875719996356)(52,0.0)(53,0.5482796805570012)(54,0.20200035247915632)(55,0.09759939541463133)(56,0.06950488237517688)(57,0.024293045106187877)(58,0.016650296202404814)(59,0.011175986105580118)(60,0.014673936280195444)(61,0.004704530967448423)(62,0.005883992216284618)(63,0.003582876056733496)(64,0.0010603495152188844)(65,0.002435777344123624)(66,0.0010158653259169522)(67,0.0014554746925836894)(68,0.0)(69,9.382669195125338e-05)(70,0.0)(71,3.065095959622574e-05)(72,1.3320181440544653e-05)(73,3.662178551633337e-06)(74,0.0)(75,7.849668426142831e-07)(76,3.5914189752140905e-07)(77,0.0)(78,1.6926616568866275e-08)(79,2.2928286837919532e-09)(80,1.1305058408556846e-09)
