% MSE
(0,4496.874600383792)

(1,3524.355797778142)

(2,3475.386003052343)

(3,3449.3730331649476)

(4,3424.600231826895)

(5,3400.819295098313)

(6,3378.046106243877)

(7,3356.2919932495497)

(8,3335.5627652966086)

(9,3315.859011089325)

(10,3297.176451967595)

(11,3279.5063295997584)

(12,3262.835807313886)

(13,3247.148364432547)

(14,3232.424164885512)

(15,3218.6403848792042)

(16,3205.7714893385332)

(17,3193.7894528793468)

(18,3182.6639277384547)

(19,3172.3623677789788)

(20,3162.8501237263777)

(21,3154.0905294952204)

(22,3146.045002237889)

(23,3138.6731791412867)

(24,3131.9331118062732)

(25,3125.781534337513)

(26,3120.174214416138)

(27,3115.066388265504)

(28,3110.413271402645)

(29,3106.1706283573385)

(30,3102.2953770935833)

(31,3098.746198511812)

(32,3095.484118735629)

(33,3092.4730321777365)

(34,3089.680136579185)

(35,3087.076256948205)

(36,3084.6360429513584)

(37,3082.338033027461)

(38,3080.164587532258)

(39,3078.1017039268145)

(40,3076.138789440108)

(41,3074.269896016964)

(42,3072.538817993966)

(43,3072.4828202147846)

(44,3071.4672439108876)

(45,3070.8150313439414)

(46,3070.3559427474693)

(47,3070.0747153285965)

(48,3069.244773005522)

(49,3068.6853809138915)

(50,3068.239989705083)

(51,3067.867917293041)

(52,3067.5844132711964)

(53,3067.472139294292)

(54,3066.9478981914967)

(55,3066.574064720177)

(56,3066.326608392634)

(57,3066.269227339576)

(58,3065.649615381764)

(59,3065.240855047226)

(60,3064.9599687515392)

(61,3064.8189831240943)

(62,3064.2349501424555)

(63,3063.846382654633)

(64,3063.5490999286844)

(65,3063.3215966192024)

(66,3063.19228311522)

(67,3062.7741483195427)

(68,3062.472382962248)

(69,3062.235459149018)

(70,3062.063429575082)

(71,3062.0030272117197)

(72,3061.6413647689315)

(73,3061.389768136936)

(74,3061.215710223537)

(75,3061.1416582874926)

(76,3060.757677506283)

(77,3060.4994036442426)

(78,3060.307064688889)

(79,3060.17483875664)

(80,3060.139148290963)

% MSE_test


% MSSE
(0,2427.47)(1,2382.036370302265)(2,1932.9741150261207)(3,2216.4432706618486)(4,2081.6150981119363)(5,1461.429629859896)(6,1529.8214004279473)(7,1398.2939449550634)(8,1559.0084031348317)(9,1252.344858536781)(10,1060.0934979432018)(11,1075.1398534769135)(12,837.9259211676497)(13,1051.1249930843958)(14,963.0755640875286)(15,864.9147153167761)(16,769.2901965212848)(17,864.3972507235106)(18,643.274299711244)(19,606.200218597713)(20,421.904492851934)(21,459.0659576592615)(22,480.29693447750907)(23,372.6327678653149)(24,427.209266689777)(25,426.31369418605783)(26,372.2622517632008)(27,238.19078194647332)(28,322.04249946115385)(29,236.25208149678835)(30,276.7063837945367)(31,236.65990701757804)(32,344.64404250944864)(33,228.5506775440439)(34,240.41848566309702)(35,342.67415563820424)(36,304.1606578154962)(37,328.51775030729203)(38,282.63066067071463)(39,312.91066562372646)(40,369.3349835871533)(41,315.56909153506894)(42,292.7931991622127)(43,489.034854826302)(44,322.3633924469713)(45,438.9086482967624)(46,306.7743450094523)(47,437.60416858872253)(48,363.23587077771276)(49,455.56426317114443)(50,453.019254528787)(51,291.8484349694003)(52,534.3628560782604)(53,419.3141800825938)(54,378.2332311919306)(55,384.8585847261451)(56,485.5220314738753)(57,460.25686354131307)(58,368.67515521446495)(59,433.75121495374646)(60,425.20281775697964)(61,413.49972566380376)(62,474.25756497259846)(63,356.51137937956287)(64,594.5023646017462)(65,607.1741467448345)(66,489.55203987631756)(67,507.8238844274971)(68,467.45946468952053)(69,492.78537209693087)(70,359.2503278959651)(71,576.6669033052317)(72,397.74813701829845)(73,445.7779561384569)(74,481.3120990124978)(75,657.484578916103)(76,508.2949901149509)(77,485.57414189865995)(78,425.2660171156673)(79,531.6066905408147)(80,413.99890994435054)
