% MSE
(0,5682.108252284674)

(1,934.7893205436376)

(2,897.477177358015)

(3,882.653915986927)

(4,869.0389128609311)

(5,856.3472902160913)

(6,844.5783378992467)

(7,833.7316160941177)

(8,823.7989000700348)

(9,814.7639053311414)

(10,806.6025441013633)

(11,799.2833842757133)

(12,792.7682831699057)

(13,787.0131818071393)

(14,781.9690401953367)

(15,777.5828873780698)

(16,773.7989538995679)

(17,770.5598493405678)

(18,767.8077442277404)

(19,765.4855142874571)

(20,763.5378060093757)

(21,761.9119860894929)

(22,760.5589443694242)

(23,759.4337356007327)

(24,758.4961064269169)

(25,757.7113388569768)

(26,757.0548810212647)

(27,756.5516234460565)

(28,756.4398060543228)

(29,756.3155041789477)

(30,755.9609122471645)

(31,755.716857639854)

(32,755.5315081407141)

(33,755.3973430650244)

(34,755.3388205728675)

(35,755.0840785343868)

(36,754.9086956836637)

(37,754.783404054838)

(38,754.7140868950391)

(39,754.4795058252172)

(40,754.3199592423491)

(41,754.1966164257838)

(42,754.1019425509003)

(43,754.0481121396342)

(44,753.8794819987988)

(45,753.7576452334126)

(46,753.6627086575191)

(47,753.5954696444737)

(48,753.5763564037587)

(49,753.429964686999)

(50,753.3299143351537)

(51,753.2634982336104)

(52,753.2414858313565)

(53,753.0823160877916)

(54,752.9777050556357)

(55,752.9024276650941)

(56,752.854699137523)

(57,752.851965186353)

(58,752.7211012087422)

(59,752.6364383061617)

(60,752.5826345145538)

(61,752.5663325135213)

(62,752.430402693168)

(63,752.3434305691294)

(64,752.2811220217617)

(65,752.2399228193434)

(66,752.2310378239706)

(67,752.1266265559937)

(68,752.0575969620296)

(69,752.0103212204009)

(70,751.9873165094234)

(71,751.8867104806353)

(72,751.8197123531617)

(73,751.7685189440044)

(74,751.7296003111925)

(75,751.7082975998626)

(76,751.6345407742718)

(77,751.5814277527253)

(78,751.5399233013644)

(79,751.5102596984375)

(80,751.5013344324798)

% MSE_test


% MSSE
(0,4784.87)(1,820.3357262837727)(2,813.5106201400241)(3,973.7287724858528)(4,800.2091762633161)(5,713.9346795142023)(6,661.1157993536668)(7,520.1161969683069)(8,741.0309879729529)(9,673.1910146419182)(10,605.1009250033707)(11,526.7501949100072)(12,481.54103389701595)(13,554.2978790195697)(14,491.6682821507609)(15,465.0627186296356)(16,504.30697981574883)(17,412.5750040565227)(18,490.09911968466446)(19,460.83625386783)(20,451.35354276110246)(21,467.8297516354604)(22,453.35699662006795)(23,402.49838994093074)(24,443.20377778568263)(25,397.7897204273509)(26,309.25752994144176)(27,482.44122883631826)(28,429.1491346243598)(29,424.46700567806306)(30,393.10495147453696)(31,415.9589698838235)(32,417.70152357594253)(33,399.72883587004145)(34,354.86003452760565)(35,393.2197440857258)(36,465.9628828898718)(37,362.1450829183169)(38,429.82118363450485)(39,383.4695321986064)(40,325.5735168201786)(41,370.1308998147415)(42,375.8218723381007)(43,481.7280322226854)(44,319.458090070066)(45,387.49964729862387)(46,469.52642342214136)(47,431.2094070159999)(48,392.70244487512844)(49,341.99873919389864)(50,373.3721532895792)(51,372.760660082527)(52,313.54466121228126)(53,396.9609752677495)(54,326.7332622546417)(55,328.7690518803697)(56,333.0983019783219)(57,312.72828275930664)(58,321.4122587191889)(59,401.94742899097196)(60,361.7060218848419)(61,326.74922328299846)(62,340.3261999110717)(63,380.08388422115934)(64,359.2860125620359)(65,331.6555550246453)(66,345.75757540013814)(67,404.5454604164489)(68,246.7614208406959)(69,345.8262627456645)(70,361.69692918628846)(71,345.7451572269688)(72,337.58152629326105)(73,293.2628131860697)(74,338.57935988281946)(75,340.11631351034913)(76,374.60046807575446)(77,371.85132840772553)(78,292.5960931664889)(79,369.0858495848548)(80,257.2456788013691)
