% MSE
(0,2257.820094336565)

(1,1630.852837999391)

(2,1508.584562256185)

(3,1411.5498378970701)

(4,1330.7537777541818)

(5,1263.3700861335967)

(6,1207.0035751817124)

(7,1159.6355045839598)

(8,1119.5876081072086)

(9,1085.4831330437823)

(10,1056.2069798403918)

(11,1030.8667051554157)

(12,1008.7557617495041)

(13,989.3199415744624)

(14,972.1276015297389)

(15,956.8439139054329)

(16,943.2091141929469)

(17,931.0205249335343)

(18,920.1180123662533)

(19,910.3724717217848)

(20,901.6769215893636)

(21,893.9398016201235)

(22,887.0800969584277)

(23,881.023947355115)

(24,875.7024335888412)

(25,871.0502670346154)

(26,867.0051406648158)

(27,863.5075327981148)

(28,860.5007893265482)

(29,857.9313456468043)

(30,855.7489847674146)

(31,853.907061179625)

(32,852.3626492247259)

(33,851.0765985143889)

(34,850.0134968160633)

(35,849.1415527511563)

(36,848.432417386495)

(37,847.8609689602439)

(38,847.4051464040724)

(39,847.0473581430257)

(40,846.8162211286102)

(41,846.798986903468)

(42,6589.215661475926)

(43,3860.9394242263566)

(44,3185.5725428341902)

(45,2686.79535889136)

(46,2306.4316460035952)

(47,2016.0462188307179)

(48,1793.6384523583176)

(49,1622.346952268159)

(50,1489.388850352509)

(51,1385.1576033040915)

(52,1302.480415128467)

(53,1236.024924284006)

(54,1181.837305939182)

(55,1136.9902788186046)

(56,1099.3190288572214)

(57,1067.2248607131078)

(58,1039.529500054024)

(59,1015.3665459238993)

(60,994.0999854321158)

(61,975.2625595718662)

(62,958.5089659148528)

(63,943.5804257196191)

(64,930.2781491533675)

(65,918.4438543641876)

(66,907.9458747229471)

(67,898.669632232417)

(68,890.5114356529153)

(69,883.3747193462865)

(70,877.1679902044239)

(71,871.8038980348223)

(72,867.1989849753401)

(73,863.273795357003)

(74,859.9531334645343)

(75,857.1663400331797)

(76,854.8475191525067)

(77,852.9356879702201)

(78,851.3748465455583)

(79,850.113989077669)

(80,849.1073229288629)

(81,848.3205200393882)

% MSE_test
(0,2249.7651772939653)(1,1545.5949616444393)(2,1397.8968091162114)(3,1283.7395612033397)(4,1188.7490190147346)(5,1109.5854444739934)(6,1043.6353221232825)(7,988.6657166595242)(8,942.7861454303028)(9,904.4123931102218)(10,872.2290816699142)(11,845.1528745743427)(12,822.2975971717797)(13,802.9421681287838)(14,786.5018644634837)(15,772.5031385276146)(16,760.5619757051468)(17,750.3656279835453)(18,741.6574684388195)(19,734.2246686646274)(20,727.8883862891847)(21,722.4961483822146)(22,717.9161184316602)(23,714.0329370267223)(24,710.7448297661433)(25,707.9616858255308)(26,705.6038285185705)(27,703.6012314827891)(28,701.8929716240663)(29,700.4267662080368)(30,699.1584737439683)(31,698.0515316926924)(32,697.0762212771684)(33,696.209035460633)(34,695.4313483389656)(35,694.730226360002)(36,694.0913768299847)(37,693.5227572899627)(38,692.9518139840807)(39,692.6812490376126)(40,691.277291582878)(41,693.3665603724868)(42,6634.137879632786)(43,4159.279266102656)(44,3432.9672565930136)(45,2858.468260953475)(46,2407.0748967805844)(47,2053.9076155039834)(48,1777.7401539255393)(49,1561.6555060284522)(50,1392.3056835011803)(51,1259.2305557443576)(52,1154.2767619692688)(53,1071.1142767593237)(54,1004.8433809848618)(55,951.6807916721691)(56,908.712123922259)(57,873.6979883999627)(58,844.9223387957663)(59,821.0735958923626)(60,801.151124272192)(61,784.3914964914542)(62,770.2104723881371)(63,758.1576998879873)(64,747.8818501723422)(65,739.1043258493158)(66,731.5999289991116)(67,725.1830404068735)(68,719.6980047995506)(69,715.0125814073216)(70,711.0135020332557)(71,707.6033967930383)(72,704.698522278727)(73,702.2269875311088)(74,700.1271119412531)(75,698.3462790913209)(76,696.8387686737163)(77,695.5676381750288)(78,694.4922684699777)(79,693.6128352525717)(80,692.7784542440329)(81,692.5513540596517)

% MSSE
