% MSE
(0,27.551439582938958)

(1,25.23233647809615)

(2,1012.1501585359239)

(3,388.7225666968248)

(4,149.38377197838554)

(5,63.38568361392067)

(6,34.62942687341986)

(7,25.73840201314521)

(8,23.21492652769957)

(9,22.562749343141043)

(10,22.41053349932935)

(11,22.37857125569842)

(12,22.372344313709753)

(13,22.370940026321346)

(14,22.37029975930348)

(15,22.36974281572675)

(16,22.369171619150624)

(17,22.36857358956984)

(18,22.367946319098078)

(19,401.8789643521529)

(20,165.48186391032388)

(21,74.72575148772233)

(22,42.11417832875209)

(23,31.20779198105448)

(24,27.833903827626067)

(25,26.87437590529467)

(26,441.47568958799445)

(27,177.31789574056637)

(28,75.90555721266384)

(29,39.46648010515218)

(30,27.281810285150573)

(31,23.514397385219098)

(32,22.44502575078871)

(33,22.168551128919173)

(34,22.103912615004567)

(35,22.090220757995464)

(36,22.087426083135323)

(37,22.086667162756143)

(38,22.086223906507293)

(39,22.08580750053822)

(40,22.085376191661776)

(41,22.084924222291544)

(42,22.084450125208463)

(43,1665.3556250879885)

(44,631.2648271102493)

(45,234.26894875273774)

(46,91.62201672433848)

(47,43.92311317977977)

(48,29.175004792423486)

(49,24.988843986110222)

(50,23.906617954344195)

(51,40.5112952989417)

(52,28.80942150603114)

(53,24.316905762716196)

(54,22.70259604066006)

(55,1439.7608009596079)

(56,547.740039233295)

(57,205.28591953768935)

(58,82.23661600095805)

(59,41.090752177684585)

(60,28.368680223804432)

(61,24.75747867058031)

(62,23.82376496595552)

(63,23.60538459517892)

(64,23.559038114779447)

(65,23.549484287679995)

(66,23.546799155633195)

(67,23.54517395779704)

(68,23.54363312343899)

(69,23.542035354649865)

(70,23.540360891168937)

(71,23.53860444604901)

(72,1079.5617464319619)

(73,414.9974504526507)

(74,159.8653268590253)

(75,68.19177701426898)

(76,37.53700913491784)

(77,28.058192006976242)

(78,25.367019754594097)

(79,40.16384134201873)

(80,28.814602264871834)

(81,24.457367808886747)

(82,22.891560100178207)

(83,27.206238961612)

(84,24.15445305306065)

(85,22.98262017870958)

(86,253.04602987518754)

(87,107.47786221571013)

(88,51.593008403637874)

(89,31.512638623876903)

(90,24.79801918019721)

% MSE_test
(0,58.822710857422486)(1,58.929083232827395)(2,1164.330495048766)(3,495.65791111036623)(4,228.2772194338374)(5,125.2781487848891)(6,86.50046606180457)(7,71.89870884280856)(8,66.24635080898736)(9,63.95485747072155)(10,62.985997606440435)(11,62.56969335764508)(12,62.393906694276524)(13,62.32314163334857)(14,62.29669072404913)(15,62.28780183300247)(16,62.28531462758174)(17,62.28493945949732)(18,62.28519003911346)(19,377.7237533115503)(20,163.78199288130918)(21,87.6985099263163)(22,64.28706530462512)(23,58.917878284974435)(24,58.73952587417567)(25,59.54470598637061)(26,553.3276196426234)(27,260.5083655935322)(28,141.15173808428946)(29,93.76103615299985)(30,75.09391974630198)(31,67.62331856060214)(32,64.5221602513529)(33,63.18040737193833)(34,62.58493997199652)(35,62.32144174590374)(36,62.20850691505646)(37,62.16277635834376)(38,62.14569164500994)(39,62.1400086571602)(40,62.138491078938436)(41,62.13835180827004)(42,62.13862467775511)(43,1578.8062111905274)(44,591.4542239788835)(45,225.74443724778115)(46,102.99781417695635)(47,67.37610456004134)(48,59.629414964843086)(49,59.31744372617482)(50,60.27681886871946)(51,66.36271381125344)(52,60.43145430901939)(53,59.64151973823704)(54,60.32274253582585)(55,1609.12354299086)(56,663.8691842228558)(57,288.6408724715016)(58,145.80961374751155)(59,93.03588776379169)(60,73.69906991376847)(61,66.4674964336587)(62,63.638331154455976)(63,62.47639041337952)(64,61.986502791974274)(65,61.78180945155164)(66,61.699883467450015)(67,61.66941753129147)(68,61.65929432205164)(69,61.65658415518453)(70,61.65632457613081)(71,61.6567972103092)(72,1017.2622319512436)(73,390.2038127337732)(74,159.9496439701026)(75,84.01581488213999)(76,62.88360326554259)(77,58.91567664356768)(78,59.271303917590636)(79,65.79976986935021)(80,60.01137819728196)(81,59.22233986165674)(82,59.86889842316783)(83,59.45910115086046)(84,59.2946750437962)(85,59.9717721545596)(86,242.83624581331392)(87,116.67899311530266)(88,73.39520275927558)(89,61.18400890348821)(90,59.19335090694911)

% MSSE
(0,26.31)(1,16.808380714119394)(2,967.78)(3,415.4944869696241)(4,115.86360632655655)(5,140.019469560542)(6,7.531211152687462)(7,22.60068446015448)(8,46.35299250703848)(9,26.28338680604303)(10,114.91111854845407)(11,74.36834513774224)(12,93.40465305468568)(13,54.90987798914869)(14,69.94695540591593)(15,0.6261793632663598)(16,0.6272910971636487)(17,132.13845248371948)(18,71.88220034296437)(19,531.19)(20,328.86575011499883)(21,233.19075822082232)(22,225.86787451419502)(23,12.95649722111536)(24,279.44706975222334)(25,300.2926904326338)(26,420.01)(27,245.35759756797856)(28,47.984386589393615)(29,36.446204852600914)(30,123.58820628073505)(31,55.42698440979309)(32,0.008419713321721424)(33,9.496076181706446)(34,97.44272936483247)(35,48.99084822229216)(36,31.47906179556403)(37,52.46107956831547)(38,7.222400550359355)(39,0.48136993780956294)(40,28.210557142092036)(41,3.869477658534468)(42,52.62208321926775)(43,1749.04)(44,701.7102678004387)(45,254.43694482964042)(46,98.5552640307291)(47,231.44143771442035)(48,90.50732204272482)(49,110.0016606609124)(50,45.11745831022129)(51,93.64)(52,105.08105349455577)(53,143.6961215127869)(54,100.82741944039188)(55,1455.07)(56,503.48242493132324)(57,191.39914802022722)(58,45.035151466781016)(59,34.46720966407599)(60,63.57056027832277)(61,0.006243980407550659)(62,5.771278764059824)(63,79.75206291876262)(64,19.672345415045907)(65,17.602270189194776)(66,30.896416543539004)(67,87.49765100457923)(68,25.34908485893905)(69,19.75602793739087)(70,61.22661680459074)(71,63.087138111065975)(72,1188.0)(73,514.2498581447945)(74,251.0603646221884)(75,155.18834631696964)(76,132.35419085882003)(77,13.39602477139462)(78,108.6882020269622)(79,33.32)(80,81.22721188873254)(81,5.048020901295498)(82,46.612214120976205)(83,9.0)(84,31.746382142847388)(85,2.6074376865447526)(86,279.45)(87,117.10496561262438)(88,37.357902623243255)(89,39.963768222878585)(90,24.087732581351933)
